15.67596990   0.89163288E-002  -0.12222420E-001  
15.68352843   0.10470997E-001  -0.16868773E-001  
15.69108696   0.11187929E-001  -0.21406774E-001  
15.69864548   0.11111487E-001  -0.25677759E-001  
15.70620401   0.10314270E-001  -0.29542404E-001  
15.71376254   0.88913504E-002  -0.32884002E-001  
15.72132107   0.69545364E-002  -0.35610530E-001  
15.72887960   0.46268439E-002  -0.37655642E-001  
15.73643813   0.20372961E-002  -0.38978729E-001  
15.74399666   -0.68384852E-003  -0.39564176E-001  
15.75155518   -0.34093763E-002  -0.39419968E-001  
15.75911371   -0.60188650E-002  -0.38575748E-001  
15.76667224   -0.84018727E-002  -0.37080459E-001  
15.77423077   -0.10460563E-001  -0.34999673E-001  
15.78178930   -0.12111763E-001  -0.32412692E-001  
15.78934783   -0.13288476E-001  -0.29409524E-001  
15.79690635   -0.13940854E-001  -0.26087798E-001  
15.80446488   -0.14036659E-001  -0.22549696E-001  
15.81202341   -0.13561253E-001  -0.18898977E-001  
15.81958194   -0.12517134E-001  -0.15238137E-001  
15.82714047   -0.10923072E-001  -0.11665768E-001  
15.83469900   -0.88128835E-002  -0.82741656E-002  
15.84225753   -0.62339041E-002  -0.51472192E-002  
15.84981605   -0.32451976E-002  -0.23586178E-002  
15.85737458   0.84427620E-004  0.29600857E-004  
15.86493311   0.36785440E-002  0.19681464E-002  
15.87249164   0.74553126E-002  0.34212113E-002  
15.88005017   0.11329717E-001  0.43668475E-002  
15.88760870   0.15215767E-001  0.47969965E-002  
15.89516722   0.19028629E-001  0.47171912E-002  
15.90272575   0.22686630E-001  0.41459555E-002  
15.91028428   0.26113103E-001  0.31139329E-002  
15.91784281   0.29238038E-001  0.16627774E-002  
15.92540134   0.31999522E-001  -0.15615393E-003  
15.93295987   0.34344932E-001  -0.22832688E-002  
15.94051839   0.36231893E-001  -0.46523289E-002  
15.94807692   0.37628974E-001  -0.71921213E-002  
15.95563545   0.38516134E-001  -0.98281762E-002  
15.96319398   0.38884913E-001  -0.12484494E-001  
15.97075251   0.38738389E-001  -0.15085253E-001  
15.97831104   0.38090894E-001  -0.17556464E-001  
15.98586957   0.36967521E-001  -0.19827546E-001  
15.99342809   0.35403426E-001  -0.21832800E-001  
16.00098662   0.33442943E-001  -0.23512759E-001  
16.00854515   0.31138540E-001  -0.24815389E-001  
16.01610368   0.28549630E-001  -0.25697137E-001  
16.02366221   0.25741257E-001  -0.26123789E-001  
16.03122074   0.22782685E-001  -0.26071152E-001  
16.03877926   0.19745902E-001  -0.25525105E-001  
16.04633779   0.16704158E-001  -0.24483988E-001  
16.05389632   0.13730264E-001  -0.22954415E-001  
16.06145485   0.10895192E-001  -0.20955361E-001  
16.06901338   0.82664872E-002  -0.18515666E-001  
16.07657191   0.59068322E-002  -0.15673881E-001  
16.08413043   0.38726868E-002  -0.12477486E-001  
16.09168896   0.22130480E-002  -0.89819303E-002  
16.09924749   0.96835207E-003  -0.52494894E-002  
16.10680602   0.16954607E-003  -0.13479865E-002  
16.11436455   -0.16265333E-003  0.26506196E-002  
16.12192308   -0.18295427E-004  0.66717400E-002  
16.12948161   0.60148697E-003  0.10639731E-001  
16.13704013   0.16843866E-002  0.14479505E-001  
16.14459866   0.32070610E-002  0.18118144E-001  
16.15215719   0.51355006E-002  0.21486487E-001  
16.15971572   0.74256197E-002  0.24520659E-001  
16.16727425   0.10024061E-001  0.27163498E-001  
16.17483278   0.12869196E-001  0.29365880E-001  
16.18239130   0.15892310E-001  0.31087885E-001  
16.18994983   0.19018944E-001  0.32299804E-001  
16.19750836   0.22170372E-001  0.32982955E-001  
16.20506689   0.25265196E-001  0.33130301E-001  
16.21262542   0.28221023E-001  0.32746844E-001  
16.22018395   0.30956206E-001  0.31849802E-001  
16.22774247   0.33391619E-001  0.30468549E-001  
16.23530100   0.35452435E-001  0.28644309E-001  
16.24285953   0.37069893E-001  0.26429619E-001  
16.25041806   0.38183010E-001  0.23887538E-001  
16.25797659   0.38740216E-001  0.21090616E-001  
16.26553512   0.38700893E-001  0.18119619E-001  
16.27309365   0.38036766E-001  0.15062013E-001  
16.28065217   0.36733132E-001  0.12010222E-001  
16.28821070   0.34789875E-001  0.90596592E-002  
16.29576923   0.32222252E-001  0.63065522E-002  
16.30332776   0.29061383E-001  0.38455842E-002  
16.31088629   0.25354438E-001  0.17673744E-002  
16.31844482   0.21164448E-001  0.15583376E-003  
16.32600334   0.16569738E-001  -0.91456014E-003  
16.33356187   0.11662919E-001  -0.13815185E-002  
16.34112040   0.65494355E-002  -0.11976657E-002  
16.34867893   0.13456351E-002  -0.33316507E-003  
16.35623746   -0.38236440E-002  0.12218293E-002  
16.36379599   -0.88279591E-002  0.34549744E-002  
16.37135452   -0.13534612E-001  0.63298731E-002  
16.37891304   -0.17812425E-001  0.97846245E-002  
16.38647157   -0.21535909E-001  0.13730862E-001  
16.39403010   -0.24589755E-001  0.18053351E-001  
16.40158863   -0.26873608E-001  0.22610198E-001  
16.40914716   -0.28307039E-001  0.27233734E-001  
16.41670569   -0.28834666E-001  0.31732094E-001  
16.42426421   -0.28431362E-001  0.35891546E-001  
16.43182274   -0.27107505E-001  0.39479594E-001  
16.43938127   -0.24914229E-001  0.42248912E-001  
16.44693980   -0.21948666E-001  0.43942175E-001  
16.45449833   -0.18360369E-001  0.44293735E-001  
16.46205686   -0.14350332E-001  0.43057495E-001  
16.46961538   -0.10188222E-001  0.39973666E-001  
16.47717391   -0.62048866E-002  0.34820665E-001  
16.48473244   -0.28026860E-002  0.27406662E-001  
16.49229097   -0.45749499E-003  0.17588854E-001  
16.49984950   0.27979904E-003  0.52918428E-002  
16.50740803   -0.12153031E-002  -0.94701621E-002  
16.51496656   -0.56349220E-002  -0.26566955E-001  
16.52252508   -0.13725888E-001  -0.45721857E-001  
16.53008361   -0.26266917E-001  -0.66478082E-001  
16.53764214   -0.44032372E-001  -0.88164265E-001  
16.54520067   -0.67739075E-001  -0.10986352  
16.55275920   -0.97973569E-001  -0.13039305  
16.56031773   -0.13509976  -0.14830414  
16.56787625   -0.17915160  -0.16191482  
16.57543478   -0.22972252  -0.16938711  
16.58299331   -0.28587164  -0.16885714  
16.59055184   -0.34607385  -0.15861609  
16.59811037   -0.40824254  -0.13732485  
16.60566890   -0.46984527  -0.10422746  
16.61322742   -0.52811309  -0.59316499E-001  
16.62078595   -0.58031685  -0.34042177E-002  
16.62834448   -0.62405956  0.61928424E-001  
16.63590301   -0.65752346  0.13450102  
16.64346154   -0.67962172  0.21178514  
16.65102007   -0.69003180  0.29118173  
16.65857860   -0.68912039  0.37026862  
16.66613712   -0.67779364  0.44697941  
16.67369565   -0.65731548  0.51969947  
16.68125418   -0.62913132  0.58728643  
16.68881271   -0.59472181  0.64903482  
16.69637124   -0.55549680  0.70460827  
16.70392977   -0.51272932  0.75395917  
16.71148829   -0.46752274  0.79725005  
16.71904682   -0.42080245  0.83478467  
16.72660535   -0.37332338  0.86695243  
16.73416388   -0.32568656  0.89418598  
16.74172241   -0.27835964  0.91693085  
16.74928094   -0.23169816  0.93562488  
16.75683946   -0.18596560  0.95068504  
16.76439799   -0.14135122  0.96249993  
16.77195652   -0.97985414E-001  0.97142610  
16.77951505   -0.55952471E-001  0.97778703  
16.78707358   -0.15301048E-001  0.98187384  
16.79463211   0.23947397E-001  0.98394694  
16.80219064   0.61791897E-001  0.98423833  
16.80974916   0.98246679E-001  0.98295408  
16.81730769   0.13333703  0.98027694  
16.82486622   0.16709610  0.97636871  
16.83242475   0.19956239  0.97137268  
16.83998328   0.23077792  0.96541563  
16.84754181   0.26078672  0.95860987  
16.85510033   0.28963383  0.95105489  
16.86265886   0.31736440  0.94283891  
16.87021739   0.34402320  0.93404024  
16.87777592   0.36965409  0.92472846  
16.88533445   0.39429982  0.91496545  
16.89289298   0.41800172  0.90480635  
16.90045151   0.44079968  0.89430030  
16.90801003   0.46273198  0.88349117  
16.91556856   0.48383529  0.87241817  
16.92312709   0.50414468  0.86111639  
16.93068562   0.52369364  0.84961726  
16.93824415   0.54251407  0.83794896  
16.94580268   0.56063638  0.82613677  
16.95336120   0.57808950  0.81420343  
16.96091973   0.59490099  0.80216936  
16.96847826   0.61109704  0.79005294  
16.97603679   0.62670257  0.77787073  
16.98359532   0.64174128  0.76563763  
16.99115385   0.65623572  0.75336709  
16.99871237   0.67020735  0.74107123  
17.00627090   0.68367656  0.72876098  
17.01382943   0.69666280  0.71644621  
17.02138796   0.70918455  0.70413580  
17.02894649   0.72125943  0.69183780  
17.03650502   0.73290421  0.67955943  
17.04406355   0.74413489  0.66730724  
17.05162207   0.75496671  0.65508711  
17.05918060   0.76541422  0.64290434  
17.06673913   0.77549129  0.63076370  
17.07429766   0.78521115  0.61866948  
17.08185619   0.79458646  0.60662553  
17.08941472   0.80362930  0.59463531  
17.09697324   0.81235120  0.58270191  
17.10453177   0.82076320  0.57082810  
17.11209030   0.82887587  0.55901633  
17.11964883   0.83669930  0.54726879  
17.12720736   0.84424316  0.53558743  
17.13476589   0.85151670  0.52397394  
17.14232441   0.85852881  0.51242983  
17.14988294   0.86528798  0.50095641  
17.15744147   0.87180235  0.48955482  
17.16500000   0.87807975  0.47822603  
